CustomerID,Recency,Frequency,Monetary,Cluster
13080,179,1,58.08,0
16614,182,1,506.18999999999994,0
14259,141,1,120.0,0
15933,21,3,1107.4599999999998,3
16083,100,2,1317.6200000000001,0
13969,7,18,9053.94,3
12963,8,8,1856.6300000000003,3
14701,10,9,2549.37,3
13871,22,13,6403.250000000001,3
12569,2,32,4124.6900000000005,3
16976,267,1,251.51999999999998,0
15554,277,1,217.2,0
17107,33,6,10815.43,3
16398,154,2,1705.8000000000002,0
16325,46,3,594.24,3
14342,21,4,668.56,3
17436,1,2,216.29999999999998,3
14704,11,9,1546.9099999999999,3
13513,126,1,205.09999999999997,0
12716,3,2,1053.4899999999996,3
13602,64,1,428.88999999999993,3
13061,72,1,248.61,3
12783,2,6,2225.91,3
15837,64,1,391.97999999999996,3
16479,10,2,300.83000000000004,3
12660,11,1,245.10000000000002,3
14907,3,7,3501.1000000000004,3
16033,5,20,8816.400000000001,3
14373,358,1,76.55,0
16385,60,3,555.8900000000001,3
13999,10,12,3901.8100000000013,3
16717,23,6,3858.3800000000006,3
18004,362,1,169.46999999999997,0
13799,116,2,688.8599999999999,0
16042,22,5,1197.27,3
13059,249,1,183.4,0
12614,277,1,315.59999999999997,0
16511,21,3,950.26,3
15768,115,3,621.8299999999999,0
13427,19,3,582.6,3
17987,185,1,198.57,0
14050,31,2,746.36,3
12832,32,2,383.03,3
13419,63,1,221.05999999999995,3
14950,19,1,371.2,3
13103,39,1,243.94,3
13756,2,14,5189.5199999999995,3
14388,10,8,3212.84,3
12417,3,9,3649.1,3
12823,74,5,1759.5,3
12997,22,4,1226.8899999999999,3
17063,21,7,1461.1400000000003,3
14754,44,2,638.05,3
16838,197,2,588.8500000000001,0
13883,10,5,2674.4800000000005,3
17765,158,3,371.8800000000001,0
14226,28,5,2232.1899999999996,3
15135,239,1,139.04999999999998,0
12670,10,5,2996.0499999999997,3
16589,71,3,459.23999999999995,3
14306,51,2,2093.3199999999997,3
16268,71,2,667.6499999999999,3
12425,78,1,777.1999999999999,3
16190,40,1,215.08,3
15000,47,1,490.52,3
15153,31,1,329.25,3
17936,5,1,389.8399999999999,3
13758,11,7,3190.55,3
13198,10,6,3401.2400000000002,3
14913,35,4,1227.43,3
13113,0,24,12245.96,3
12829,336,2,293.0,0
18016,32,5,1483.56,3
15192,119,3,1044.32,0
12714,9,5,4708.860000000001,3
15722,35,5,2222.5600000000004,3
12778,19,6,822.23,3
15528,254,1,229.32999999999993,0
14441,0,4,1712.89,3
17763,263,1,15.0,0
13870,2,8,2770.94,3
14304,222,1,383.45000000000005,0
15630,45,2,1186.35,3
17024,45,3,95.85,3
15124,22,2,184.19,3
15306,64,3,1174.35,3
14951,79,1,311.69000000000005,3
17333,85,1,494.24999999999994,0
16101,70,1,1290.7,3
12371,44,2,1887.9600000000003,3
16106,65,1,108.38,3
15553,60,1,437.22999999999985,3
17084,35,2,2949.75,3
12812,44,1,229.63999999999993,3
14121,3,4,2780.1499999999996,3
15168,25,1,106.56,3
16817,2,9,1604.75,3
17456,365,1,249.85999999999999,0
16638,22,10,1680.7199999999998,3
15165,373,1,487.75,0
17816,36,4,36.559999999999995,3
13394,1,8,2520.02,3
17507,261,2,605.5799999999999,0
17714,320,1,153.0,0
15971,17,12,4199.85,3
14133,129,3,605.64,0
16593,50,3,330.03,3
14329,17,7,5014.84,3
14023,7,2,584.07,3
15489,22,3,1134.2799999999997,3
12695,7,4,582.1,3
15737,14,8,1205.12,3
13223,200,2,163.20000000000002,0
15897,194,2,222.04999999999998,0
17370,72,4,446.17999999999995,3
16174,126,3,1009.5500000000001,0
14885,131,1,765.3199999999999,0
13930,57,2,337.3399999999999,3
15035,89,1,252.72999999999996,0
17309,95,1,82.75,0
13979,73,1,869.8700000000001,3
14251,1,5,2879.7000000000007,3
15297,10,3,641.94,3
16079,16,3,1352.0,3
15423,38,1,43.5,3
13638,15,1,122.64000000000001,3
15758,24,1,205.25,3
17914,3,1,336.4299999999999,3
17262,52,5,1253.3600000000001,3
12720,2,25,5781.730000000001,3
15291,25,15,4668.3,3
16812,360,1,479.3500000000001,0
13600,312,1,219.51999999999998,0
13334,82,3,3536.8200000000006,3
15019,266,1,265.9999999999999,0
14633,266,1,344.9000000000001,0
14636,36,2,609.85,3
15389,172,1,500.0,0
15969,2,3,666.1,3
16961,116,1,234.17,0
16759,7,3,789.7900000000001,3
17235,25,2,550.06,3
14185,331,1,197.65,0
15681,25,5,1426.16,3
13708,271,1,296.87999999999994,0
14262,8,8,2618.2299999999996,3
13484,241,1,313.79999999999995,0
17289,31,3,944.41,3
13618,173,1,177.34000000000003,0
15683,117,1,193.75,0
15839,33,3,1048.4900000000002,3
13727,28,2,333.48,3
15657,22,1,30.0,3
15513,33,19,14758.220000000001,3
18226,44,11,5228.05,3
16520,186,3,1046.5699999999997,0
15288,43,5,2306.52,3
13149,14,4,1676.06,3
16730,52,3,743.1099999999999,3
18010,256,1,174.79999999999998,0
16308,37,4,2560.0,3
17115,8,3,837.5000000000002,3
13888,119,2,605.6300000000001,0
13647,9,4,1678.1200000000001,3
15467,9,3,524.8799999999999,3
14212,89,1,1070.48,0
15993,8,7,2797.5699999999983,3
17290,3,2,525.2399999999999,3
14480,11,1,279.05,3
15032,256,3,4959.0999999999985,0
17218,4,10,1960.7199999999998,3
17925,372,1,244.08,0
17802,82,3,1285.0400000000004,3
13502,16,3,292.0,3
16109,218,2,611.8799999999999,0
12707,291,1,603.42,0
14784,26,2,289.99,3
13588,15,9,2478.9500000000003,3
12902,264,1,138.68,0
12394,63,2,1272.48,3
14397,2,19,2612.96,3
14765,29,3,254.10999999999999,3
16066,16,5,1521.8699999999997,3
17553,129,1,1487.6,0
15706,63,4,1060.56,3
12856,7,6,2179.9300000000003,3
12923,64,1,176.97,3
13697,38,1,151.3,3
16412,53,1,151.83,3
15025,33,1,377.01,3
15732,212,2,294.12,0
17449,2,7,2520.8599999999997,3
13929,169,2,842.65,0
13001,4,13,9818.82,3
15065,37,4,3158.13,3
16808,99,2,288.42,0
15847,38,2,389.2699999999999,3
16440,7,5,3640.67,3
14489,207,1,463.38000000000005,0
15734,114,2,1339.4500000000003,0
15412,171,1,190.53000000000003,0
15372,137,1,2007.4,0
17724,71,3,1033.0,3
17633,31,4,1324.8400000000001,3
12397,35,2,2409.8999999999996,3
15608,28,4,1093.68,3
14171,98,1,363.78999999999996,0
12492,63,2,263.21,3
15975,84,1,371.01,0
16337,36,1,151.05,3
12398,45,1,1635.6599999999999,3
13338,157,1,487.02,0
14390,10,9,4652.82,3
17228,15,8,1906.0899999999997,3
16607,17,14,3347.7100000000005,3
15822,3,2,885.47,3
14572,3,7,2832.8399999999997,3
16156,8,9,3122.0400000000004,3
14371,295,1,100.5,0
13171,21,3,468.40999999999997,3
12672,329,1,225.9,0
16620,3,2,178.96,3
13185,267,1,71.4,0
17734,53,3,700.63,3
12684,7,7,2283.63,3
16642,4,2,688.33,3
13937,169,1,158.85,0
17248,120,1,318.65000000000003,0
17514,128,1,208.65,0
14459,155,1,1837.9199999999996,0
12814,101,1,125.92,0
17831,33,1,35.400000000000006,3
17684,43,1,239.41,3
15385,40,1,316.88,3
13986,17,1,320.46000000000004,3
17511,2,31,91062.37999999999,2
14298,8,44,51527.299999999996,2
16583,373,1,233.45000000000002,0
15510,330,1,250.0,0
17364,0,11,4481.18,3
15222,318,1,585.0,0
15122,114,3,1633.78,0
13425,108,3,1624.2099999999996,0
17929,11,4,843.0,3
15121,50,2,457.72,3
13043,273,1,516.4200000000001,0
17856,1,4,1418.0300000000002,3
13631,99,11,3070.42,3
15663,106,1,138.14000000000001,0
15571,11,4,650.4300000000001,3
18126,60,1,206.83000000000007,3
14908,74,1,277.79999999999995,3
15088,21,2,1160.07,3
14412,42,2,770.03,3
17520,53,1,546.8100000000001,3
16848,52,1,281.42,3
15677,49,1,657.23,3
16207,25,1,394.38,3
17835,2,3,350.64,3
12953,9,1,329.84999999999997,3
15773,5,1,635.6800000000001,3
13436,1,1,196.88999999999996,3
17288,9,7,1419.73,3
18179,9,6,1793.17,3
14498,42,5,1957.3200000000002,3
14368,319,1,155.00000000000003,0
13901,72,5,2867.2000000000007,3
14798,52,3,173.74,3
15810,78,4,1391.9799999999998,3
14562,3,18,5074.769999999999,3
16321,72,5,373.65,3
13035,73,2,921.8799999999999,3
13666,60,3,84.65,3
15181,66,3,689.48,3
14446,0,4,1039.58,3
13131,23,3,1073.3,3
12610,22,5,2099.54,3
12497,81,1,1043.1,3
18277,58,1,110.38,3
15886,60,1,181.09,3
18022,35,1,668.1100000000002,3
14485,38,1,165.75000000000003,3
15692,28,1,191.04000000000002,3
18082,25,1,703.3699999999997,3
14569,1,1,227.39,3
18225,3,12,5509.12,3
15945,365,1,181.0,0
14078,101,6,1049.37,3
13253,156,2,1030.4,0
17512,28,10,2924.9899999999993,3
18231,192,5,2083.27,0
16205,30,4,761.3799999999999,3
16659,189,1,39.12,0
17640,86,1,621.6600000000001,0
12454,56,1,3528.34,3
16485,77,1,363.65,3
15994,54,1,427.07000000000005,3
14184,66,1,452.89,3
15699,17,1,309.6499999999999,3
17247,15,1,282.18999999999994,3
13831,16,6,2202.99,3
17659,17,12,2999.4600000000005,3
17356,311,1,178.21999999999997,0
16359,7,9,1750.92,3
14270,331,1,492.6499999999999,0
17601,239,1,116.01,0
17408,163,1,32.65,0
15609,184,1,298.48,0
17110,165,1,163.29999999999998,0
12876,57,2,2218.0200000000004,3
13058,24,3,271.4,3
15136,2,4,1286.7000000000003,3
16468,74,1,74.9,3
18164,37,1,399.65000000000003,3
12784,9,2,574.42,3
13953,7,7,3515.6800000000003,3
12551,357,1,168.0,0
13848,92,3,1255.0,0
13246,18,6,1987.3000000000002,3
14321,10,5,1530.7500000000002,3
13865,58,4,501.55999999999995,3
14175,59,3,3222.3,3
14959,64,4,695.4200000000002,3
13918,49,2,1212.84,3
18263,25,3,1213.16,3
13358,268,1,439.03000000000003,0
16374,66,2,473.02999999999986,3
13196,11,4,1797.7800000000007,3
13079,4,5,220.10000000000002,3
12739,78,2,1013.0400000000001,3
15523,84,1,412.00999999999993,0
15739,66,1,449.12000000000006,3
15492,28,2,659.4599999999999,3
13336,77,1,795.12,3
13816,23,2,571.6700000000001,3
16260,50,1,1035.45,3
12938,25,1,114.14,3
16423,24,1,346.12,3
13790,4,1,348.79999999999995,3
16365,17,9,1540.42,3
13777,0,33,25977.16,3
16551,95,3,922.1200000000001,0
17303,361,1,250.03999999999994,0
18061,21,10,2119.4100000000003,3
14223,92,3,991.1299999999999,0
16152,268,1,1829.04,0
14286,23,3,4628.75,3
17054,28,5,1356.33,3
12844,29,2,325.96000000000004,3
12789,65,1,91.85000000000001,3
13822,5,2,632.0,3
15551,36,1,436.05999999999995,3
17668,1,2,347.75,3
15195,2,1,3861.0,3
12748,0,209,33719.72999999998,2
15805,23,17,5528.479999999999,3
13174,16,3,2817.03,3
13769,2,10,2796.5099999999993,3
13787,75,2,309.04,3
17372,40,8,1342.6800000000003,3
14491,175,2,340.93,0
17540,24,2,578.9,3
16951,134,3,1277.750000000001,0
15052,319,1,215.78,0
14995,38,2,233.23000000000002,3
17134,106,2,424.99999999999994,0
13762,218,1,306.72,0
14920,212,2,977.77,0
12674,38,4,1970.6,3
16708,45,1,656.6300000000001,3
12646,4,2,1346.9699999999998,3
15320,44,1,267.13,3
15335,53,1,173.97000000000003,3
15830,37,1,576.0,3
15867,5,15,3812.64,3
17340,29,11,12353.289999999999,3
17897,172,3,566.6,0
14544,24,2,2024.4500000000003,3
15611,9,13,1591.4500000000003,3
15749,235,3,44534.3,0
14916,70,4,1268.98,3
18270,38,2,283.15,3
14934,81,2,1890.9400000000005,3
16906,81,4,579.77,3
12843,65,8,1702.26,3
14515,17,6,2102.09,3
17651,11,10,3945.0,3
12816,95,2,572.2,0
16555,35,2,285.89,3
15417,85,1,508.8000000000001,0
13866,74,1,145.67,3
16737,53,1,417.59999999999997,3
12847,22,1,871.5399999999998,3
12872,326,2,599.97,0
17188,11,7,2474.23,3
15299,67,7,4507.01,3
16919,156,11,2596.4500000000003,0
17227,18,6,939.3199999999999,3
17368,23,8,1912.67,3
14755,9,11,5010.280000000001,3
14976,57,7,790.8600000000001,3
14609,72,4,601.5600000000001,3
17351,36,3,587.15,3
12811,260,3,514.85,0
15493,32,5,2001.7999999999995,3
17411,12,3,778.94,3
16625,274,1,333.08000000000004,0
16586,248,1,463.95,0
15036,72,3,465.54999999999984,3
14019,46,3,1421.6100000000001,3
15802,142,1,451.42,0
17144,1,2,984.5699999999999,3
15500,8,4,1131.56,3
16451,87,1,266.97,0
17425,19,2,759.1699999999995,3
17480,77,1,511.82,3
14109,72,1,144.2,3
17403,36,1,281.62000000000006,3
13245,50,1,430.5,3
12734,352,1,110.39999999999999,0
16875,67,5,2095.5299999999997,3
15351,12,7,1960.11,3
13984,26,5,920.51,3
15361,361,1,418.9200000000001,0
12764,316,1,1693.8800000000003,0
14224,110,4,1050.12,0
16660,16,4,1267.65,3
17940,49,10,4106.4400000000005,3
17716,22,11,5655.990000000001,3
12669,150,3,2744.03,0
16915,9,6,621.68,3
13572,205,1,1384.25,0
13570,243,1,239.49000000000004,0
12380,21,4,2724.81,3
14029,63,2,467.65999999999997,3
18127,19,3,348.73,3
13877,86,1,117.24000000000001,0
13272,31,2,276.56,3
16830,38,1,325.90999999999997,3
15610,51,1,112.46,3
12557,16,5,11990.96,3
14667,10,25,9241.200000000003,3
13854,8,25,8109.52,3
16182,72,4,6617.65,3
14549,311,1,289.2399999999999,0
13141,84,5,2388.75,3
17537,29,2,897.6200000000003,3
13018,16,28,7277.699999999999,3
12510,142,2,982.57,0
14352,157,4,1078.96,0
14740,197,3,1448.21,0
18056,288,1,363.65,0
13476,178,2,1238.47,0
15552,217,1,90.12,0
13492,136,3,1269.8399999999997,0
12769,238,1,1143.6000000000001,0
12976,211,1,738.6,0
12517,28,5,2502.84,3
13933,109,2,608.79,0
14552,151,1,165.07000000000005,0
17451,1,7,1721.3999999999999,3
16198,75,1,400.681,3
16914,36,1,208.45999999999995,3
13926,23,1,223.85000000000002,3
14953,25,1,289.82,3
17237,11,2,314.69,3
16679,366,1,129.75,0
15708,40,7,3364.2400000000002,3
12753,22,6,21429.39,3
15838,11,19,33643.079999999994,3
17371,17,3,423.89,3
13033,357,1,190.54999999999998,0
17735,2,19,13110.019999999999,3
16112,143,4,195.74,0
13162,122,4,1688.29,0
15932,4,8,2495.8700000000003,3
14595,19,6,1740.6000000000001,3
14114,273,2,386.53000000000003,0
12781,63,2,826.74,3
14886,252,1,364.80000000000007,0
13072,266,1,177.14999999999998,0
17654,277,1,117.54999999999998,0
13548,96,2,682.4099999999999,0
12426,194,1,582.7299999999999,0
13924,1,6,1838.85,3
12618,21,1,177.31,3
14756,15,1,738.9599999999998,3
17181,57,2,239.92,3
13270,366,1,590.0,0
13310,28,3,1132.0300000000002,3
14460,110,3,434.34,0
13184,14,10,1701.29,3
14805,15,4,554.65,3
17311,78,2,1384.85,3
15442,248,1,594.0,0
16256,266,1,752.4300000000002,0
15712,9,5,1072.36,3
12792,256,1,400.54,0
15182,154,2,622.8500000000001,0
18185,249,1,304.25,0
16356,197,3,211.77,0
13962,21,2,169.55,3
15729,212,1,85.0,0
14626,23,4,2791.2699999999995,3
14005,9,5,2874.7200000000003,3
18203,157,1,160.42000000000002,0
15776,133,1,241.62000000000003,0
16978,77,1,344.33,3
18276,43,1,335.8599999999999,3
13522,30,1,125.80000000000001,3
15428,15,1,93.78,3
14093,12,1,442.8499999999999,3
13013,1,13,4810.9400000000005,3
16705,0,20,14034.989999999998,3
15759,218,3,253.04000000000002,0
16409,36,5,2028.8799999999997,3
14502,19,11,2470.669999999999,3
12990,31,3,409.5,3
17442,36,6,2248.56,3
18196,95,2,689.1300000000001,0
15550,4,4,575.63,3
16712,9,11,3645.43,3
16212,19,2,690.3399999999999,3
17426,8,6,5037.259999999999,3
13592,35,4,247.96000000000004,3
17979,35,4,757.71,3
15045,151,2,735.66,0
18287,42,3,1837.28,3
13437,14,7,3408.0600000000004,3
16739,176,1,323.00000000000006,0
17877,170,1,237.61,0
12977,156,1,39.24,0
14400,149,1,574.7,0
17649,138,1,868.49,0
14356,79,2,701.2299999999998,3
15556,24,1,279.77,3
13142,19,1,307.0899999999999,3
17880,364,1,458.91999999999985,0
12681,14,22,13787.540000000003,3
17920,4,17,4204.099999999999,3
16037,269,3,855.0200000000001,0
13747,373,1,79.6,0
16293,21,10,2248.99,3
14176,297,4,576.9,0
16752,372,1,207.5,0
14312,46,6,1611.5900000000001,3
18069,26,5,2036.6700000000003,3
18230,9,7,2810.2000000000003,3
13385,329,1,534.5700000000002,0
14267,162,3,1516.24,0
13294,189,2,873.74,0
13266,11,12,3834.2599999999998,3
14758,144,4,1484.0600000000002,0
17795,179,2,350.39000000000004,0
17597,213,1,2044.3700000000003,0
15341,80,1,2020.52,3
12642,25,3,1013.26,3
12718,71,1,238.25000000000003,3
13503,71,1,216.84999999999997,3
16454,44,2,6.9,3
17354,50,1,1393.06,3
13532,33,1,210.30999999999983,3
18119,367,1,181.11999999999998,0
14560,7,22,2237.77,3
16686,47,7,3062.829999999999,3
13211,10,3,1197.42,3
12455,73,6,2466.8599999999997,3
18138,295,1,152.65,0
16940,52,3,3049.879999999999,3
13950,11,4,745.06,3
18210,1,6,2621.38,3
15437,262,1,200.16000000000003,0
13692,24,3,1488.3200000000006,3
13055,78,3,1214.4099999999999,3
16866,140,3,207.74,0
18281,180,1,80.82,0
17997,74,8,1970.6699999999996,3
18204,71,3,1993.6999999999998,3
13167,18,4,791.33,3
16989,7,6,1133.25,3
14857,59,2,1173.12,3
14772,112,1,139.26,0
15782,9,3,2614.7400000000002,3
13212,19,3,788.0799999999998,3
15678,52,1,352.70000000000005,3
13764,70,3,1521.76,3
17827,5,5,1995.46,3
14849,21,25,7930.54,3
14309,8,9,2352.53,3
15211,60,2,894.4100000000001,3
13593,108,5,2037.08,0
16654,141,4,601.27,0
16546,290,2,787.1500000000001,0
16983,12,7,1931.2500000000002,3
15687,8,9,2993.1,3
16618,31,5,2647.5899999999992,3
15981,24,8,3408.4799999999996,3
15799,75,3,884.1400000000001,3
16841,36,6,1869.82,3
13227,201,1,257.7,0
15016,172,1,170.04,0
17695,131,2,765.3399999999999,0
17490,0,7,2092.32,3
16616,15,2,500.4200000000001,3
14710,14,4,606.1299999999999,3
16248,61,1,152.94,3
12403,49,1,427.7,3
16855,23,2,328.4,3
14218,42,1,169.48000000000002,3
13332,14,1,350.9,3
13448,16,6,3539.37,3
13165,46,2,1021.4799999999999,3
13649,256,2,346.6,0
12668,11,4,3807.15,3
15525,2,3,825.9199999999998,3
12939,64,8,11581.800000000001,3
13410,24,5,1003.06,3
13744,95,2,1156.3600000000001,0
13068,10,2,344.0,3
15951,8,2,708.2199999999998,3
16471,274,1,223.95,0
18142,157,2,1019.52,0
14199,218,1,185.39999999999998,0
16249,52,5,1800.0700000000002,3
15507,171,1,492.35999999999996,0
17349,179,1,110.75,0
17298,101,2,498.4200000000001,0
17481,3,4,1255.5900000000001,3
12794,53,2,860.4100000000001,3
13352,60,1,397.9800000000001,3
14910,2,4,434.35,3
17590,2,3,1479.2199999999996,3
17387,19,2,784.1100000000001,3
13323,3,5,787.8499999999999,3
17942,7,1,77.50000000000001,3
13846,24,3,865.0600000000002,3
17905,71,4,800.24,3
17306,10,19,8631.31,3
17348,14,5,1159.5200000000002,3
17050,96,6,3228.8399999999997,3
17256,107,2,240.0,0
16135,262,1,517.5499999999998,0
16225,44,5,1096.3200000000002,3
15754,51,3,458.56999999999994,3
12458,71,2,947.4000000000001,3
15675,81,3,323.69,3
14820,21,4,507.29,3
12657,11,4,1643.1799999999998,3
13673,18,2,396.91999999999996,3
16482,15,1,220.61999999999998,3
15545,54,2,292.72,3
12501,336,1,2169.3899999999994,0
18176,358,1,476.34999999999997,0
13534,2,25,5870.080000000001,3
17194,273,2,262.62,0
15641,105,4,1887.2,0
13209,30,8,5891.61,3
12427,21,3,825.8000000000002,3
12721,31,6,2656.13,3
16556,66,7,3313.7899999999995,3
13421,40,2,1851.08,3
17418,42,2,463.46000000000004,3
13263,1,35,7454.070000000001,3
13309,7,5,1456.79,3
17921,64,4,826.5199999999998,3
12623,276,1,305.1,0
17644,1,11,2895.64,3
16877,12,6,853.72,3
14868,3,8,2953.5899999999997,3
15625,103,4,1534.2600000000002,0
17234,182,1,149.89,0
16276,176,1,810.6000000000001,0
15872,14,2,360.9299999999999,3
17030,63,1,146.87,3
12483,17,8,2484.9800000000005,3
14081,302,2,934.5199999999998,0
13402,127,2,621.23,0
14215,11,6,1789.7200000000003,3
16456,99,5,2158.37,3
17612,53,6,2048.45,3
17376,70,2,203.2,3
18017,81,3,523.0,3
18095,312,2,580.05,0
13002,318,1,120.94999999999999,0
17082,33,2,2003.85,3
14745,112,5,1220.26,0
14924,245,1,310.05,0
14957,253,1,58.49000000000001,0
15109,245,1,484.95,0
14421,57,2,813.1099999999999,3
17217,234,1,113.5,0
16193,236,1,314.45,0
16342,75,4,322.40999999999997,3
12930,78,2,415.8,3
14301,117,1,640.14,0
16836,39,2,251.87,3
16330,17,3,251.91,3
17037,87,1,1267.3199999999997,0
15450,30,1,429.84,3
16535,5,1,593.75,3
16782,10,13,2279.9000000000005,3
17975,15,13,4488.8099999999995,3
13506,316,2,458.52,0
17581,0,25,11045.04,3
14639,52,6,2984.49,3
18233,325,1,440.0,0
17422,16,6,1979.37,3
16897,299,2,289.7800000000001,0
13815,22,4,4027.3600000000006,3
14727,274,1,268.58,0
14840,267,1,62.85,0
13376,99,3,1019.76,0
14731,47,3,380.02,3
15251,9,11,10484.990000000002,3
14277,15,3,4216.200000000002,3
14288,213,1,426.6,0
17828,22,4,1820.0900000000001,3
16484,173,2,404.29999999999995,0
13849,51,2,1537.9499999999998,3
12405,148,1,1710.3900000000006,0
17229,96,2,318.76,0
14002,134,2,529.73,0
12685,28,6,2863.08,3
13411,107,1,213.55000000000004,0
13434,74,2,534.2400000000001,3
12851,96,1,135.17999999999995,0
16157,15,3,656.69,3
13006,56,1,81.57,3
13176,46,1,492.8400000000001,3
18154,3,2,399.19,3
14664,19,2,637.8900000000001,3
16945,21,19,4345.5,3
14142,373,1,311.81000000000006,0
14256,260,2,969.06,0
12643,128,6,3344.6400000000003,0
17212,253,1,226.85,0
14962,270,1,126.70000000000002,0
12514,267,1,1017.6800000000002,0
14046,284,1,154.98999999999998,0
15134,14,8,1387.9900000000002,3
13989,65,2,1266.08,3
18135,29,5,681.9100000000001,3
14795,166,1,131.45,0
16448,198,1,188.89,0
14816,197,1,271.85,0
17360,17,3,585.79,3
12883,24,4,703.47,3
13325,81,1,675.3,3
13359,63,1,439.55999999999995,3
14966,14,1,191.3199999999999,3
17460,94,6,622.4300000000001,3
14047,8,5,1308.6100000000001,3
17838,26,5,2779.2999999999997,3
14577,12,4,859.7099999999999,3
12683,4,15,8476.57,3
17858,5,12,5155.66,3
14487,26,6,1196.3300000000002,3
13495,7,5,2044.8700000000001,3
15281,58,9,2332.15,3
12594,37,10,3338.2200000000003,3
17472,191,3,710.29,0
16110,45,3,1337.48,3
16768,47,3,478.09000000000003,3
17102,261,1,25.5,0
14340,218,1,134.7,0
15804,0,13,4206.389999999999,3
15411,26,4,1358.8799999999999,3
15863,25,2,68.84,3
16447,135,1,259.0099999999998,0
12752,81,1,4366.779999999999,3
17498,75,1,272.21999999999997,3
14138,1,2,982.3800000000002,3
12588,39,1,214.9,3
13278,40,1,542.73,3
12647,22,12,3722.82,3
16086,59,5,1121.39,3
12484,32,6,4541.72,3
16422,17,51,34684.4,2
16003,29,5,2735.370000000001,3
16955,184,4,518.67,0
15605,36,5,1198.23,3
14696,4,7,2078.9500000000003,3
12507,134,3,1304.81,0
16757,318,1,106.83,0
13725,49,8,1980.5599999999997,3
14346,120,2,1021.5800000000002,0
17002,85,3,1493.7300000000002,3
17416,29,7,6893.420000000002,3
12878,236,2,854.99,0
13658,9,5,2639.17,3
15813,207,2,1303.91,0
14178,8,7,1620.9299999999998,3
13075,129,1,919.61,0
13032,52,2,1010.18,3
12740,63,1,427.5999999999999,3
16281,72,1,2062.06,3
16982,60,1,384.06,3
12952,5,4,1387.79,3
15988,19,1,158.03000000000003,3
14087,2,1,194.42,3
16988,5,1,126.12,3
14946,14,1,100.9,3
14985,198,2,296.74999999999994,0
13138,22,6,962.3900000000001,3
16873,4,6,7123.620000000001,3
17707,185,2,152.4,0
17454,192,4,517.53,0
17954,5,12,2332.7199999999993,3
17676,4,6,1387.6799999999998,3
14576,372,1,35.400000000000006,0
13107,44,4,1531.6200000000001,3
13742,16,12,3131.0199999999995,3
18114,290,1,220.1,0
17569,332,1,344.13999999999993,0
14235,75,5,3144.86,3
17272,42,4,2148.6299999999997,3
14022,225,1,440.0,0
14463,98,3,529.62,0
16581,182,1,105.84,0
13669,50,2,218.54999999999998,3
18251,87,1,4314.719999999999,0
17919,88,1,1304.04,0
15522,32,2,398.84000000000003,3
17846,85,1,2033.1,0
16380,61,1,1780.5900000000001,3
14179,40,2,719.7799999999997,3
12658,18,1,686.0500000000001,3
12920,17,1,164.23000000000002,3
14893,9,2,1237.8500000000004,3
15139,239,2,178.96000000000004,0
12826,2,7,1474.7199999999998,3
16658,368,1,123.24,0
12726,28,7,2609.1000000000004,3
16186,22,12,4006.94,3
12528,9,6,1933.4799999999998,3
13538,43,7,1280.85,3
12653,148,2,2209.85,0
16980,255,2,1078.9600000000003,0
15874,63,7,4405.879999999999,3
14232,42,5,2048.0699999999997,3
12886,67,2,1378.4,3
14883,18,6,761.59,3
18236,29,6,882.24,3
14285,21,4,1910.0100000000002,3
17159,21,3,1538.88,3
18262,140,1,149.48,0
18122,8,6,1826.21,3
15568,2,3,758.29,3
14537,57,1,355.5600000000001,3
15787,26,3,948.05,3
14688,7,21,5630.869999999999,3
17315,1,38,6292.26,3
15235,217,12,2247.51,0
17621,21,3,1379.9,3
18155,75,3,371.62,3
14467,17,4,598.76,3
15226,310,1,154.41,0
13837,211,2,271.24,0
13110,31,7,1488.6699999999998,3
14379,44,2,348.09999999999997,3
15589,255,3,478.53,0
13137,10,8,3650.4100000000003,3
16823,227,1,358.37999999999994,0
17169,57,2,835.78,3
18232,81,4,592.97,3
13307,120,1,15.0,0
12833,145,1,417.37999999999994,0
17079,78,1,118.80000000000001,3
12906,11,5,2919.81,3
16177,50,1,331.95,3
16790,3,6,1545.6200000000001,3
13467,10,2,1083.7099999999998,3
17468,10,2,137.0,3
15858,15,5,1438.8500000000004,3
14621,1,5,1788.3599999999997,3
12693,127,4,855.91,0
15864,22,6,1936.3200000000002,3
15316,326,1,165.0,0
12352,36,8,2506.04,3
15869,277,2,149.64,0
16837,31,11,3170.98,3
12866,283,1,559.1199999999999,0
15123,7,2,2199.3099999999995,3
16324,128,3,428.67999999999984,0
12465,17,2,742.19,3
16872,77,3,680.02,3
13395,185,1,307.72,0
13217,122,3,533.98,0
14517,33,2,330.45000000000005,3
15866,101,1,230.52999999999994,0
15978,77,1,1098.7800000000002,3
13519,78,1,122.75,3
15286,49,1,240.55,3
14698,1,5,1250.76,3
15246,238,2,514.15,0
15271,7,15,2507.0699999999993,3
17671,15,4,1572.71,3
16349,290,1,53.5,0
16598,285,1,145.05,0
13373,60,3,3312.250000000001,3
13985,4,15,7060.130000000002,3
16139,18,3,635.4100000000001,3
13867,31,3,1015.29,3
15578,162,1,127.1,0
15256,148,1,98.45,0
14250,7,3,1904.0500000000006,3
14357,43,1,225.77000000000012,3
17646,219,3,1008.3900000000001,0
13089,2,97,58825.83,2
17375,199,3,400.1,0
15555,12,16,4805.169999999999,3
13324,36,10,7121.95,3
